feed_timestamp,iso_time_utc,route_id,trip_id,stop_id,delay_seconds,stop_name,stop_lat,stop_lon,route_short_name,route_long_name,route_type
1767150129,2025-12-31T03:02:09+00:00,15L,115547248,12875,,Colfax Ave & Elm St,39.740237,-104.930205,15L,East Colfax Limited,3
1767150129,2025-12-31T03:02:09+00:00,15L,115547263,12875,,Colfax Ave & Elm St,39.740237,-104.930205,15L,East Colfax Limited,3
1767150129,2025-12-31T03:02:09+00:00,16,115547641,33963,,Oak Station Gate C,39.73749,-105.120309,16,West Colfax Avenue,3
1767150129,2025-12-31T03:02:09+00:00,16,115547642,34614,,Decatur St & W Holden Pl,39.73628,-105.021842,16,West Colfax Avenue,3
1767150129,2025-12-31T03:02:09+00:00,16,115547702,12850,,Colfax Ave & Broadway,39.740185,-104.987113,16,West Colfax Avenue,3
1767150129,2025-12-31T03:02:09+00:00,16,115547703,34265,,W Holden Pl & Federal Blvd,39.735734,-105.024308,16,West Colfax Avenue,3
1767150129,2025-12-31T03:02:09+00:00,16,115547704,12958,,W Colfax Ave & Pierce St,39.740403,-105.072714,16,West Colfax Avenue,3
1767150129,2025-12-31T03:02:09+00:00,169,115547828,23882,,S Buckley Rd & Mississippi Ave,39.696966,-104.790934,169,Buckley Road,3
1767150129,2025-12-31T03:02:09+00:00,169,115547835,24519,,Tower Rd & 22nd Ave,39.748817,-104.772472,169,Buckley Road,3
1767150129,2025-12-31T03:02:09+00:00,17,115548018,15725,,South Golden Rd & Ulysses St,39.737518,-105.193312,17,Golden/Colfax,3
1767150129,2025-12-31T03:02:09+00:00,17,115548019,34370,,W 2nd Pl & Union Blvd,39.717896,-105.131974,17,Golden/Colfax,3
1767150129,2025-12-31T03:02:09+00:00,17,115548126,15713,,South Golden Rd & Isabell St,39.734015,-105.169408,17,Golden/Colfax,3
1767150129,2025-12-31T03:02:09+00:00,17,115548127,24161,,W Colfax Ave & Indiana St,39.732529,-105.164432,17,Golden/Colfax,3
1767150129,2025-12-31T03:02:09+00:00,19,115548209,34385,,Wewatta St & 17th St,39.754143,-105.001356,19,North Pecos,3
1767150129,2025-12-31T03:02:09+00:00,19,115548225,15848,,Pecos St & El Paso Blvd,39.834793,-105.005974,19,North Pecos,3
1767150129,2025-12-31T03:02:09+00:00,19,115548271,26051,,Chestnut St & 19th St,39.756984,-104.999681,19,North Pecos,3
1767150129,2025-12-31T03:02:09+00:00,24,115549313,22676,,S University Blvd & Dad Clark Dr,39.561298,-104.959772,24,University Blvd,3
1767150129,2025-12-31T03:02:09+00:00,24,115549314,16853,,S University Blvd & Buchtel Blvd,39.681049,-104.959306,24,University Blvd,3
1767150129,2025-12-31T03:02:09+00:00,3,115549708,12053,,Alameda Ave & S Nome St,39.711041,-104.850293,3,Alameda Avenue,3
1767150129,2025-12-31T03:02:09+00:00,3,115549741,12013,,W Alameda Ave & S Hooker St,39.711243,-105.029121,3,Alameda Avenue,3
1767150129,2025-12-31T03:02:09+00:00,3,115549742,26257,,Alameda Station Gate C,39.707948,-104.992384,3,Alameda Avenue,3
1767150129,2025-12-31T03:02:09+00:00,3,115549744,11952,,W Alameda Ave & S Ammons St,39.711194,-105.087758,3,Alameda Avenue,3
1767150129,2025-12-31T03:02:09+00:00,4,115551122,11991,,W Alameda Ave & S Federal Blvd,39.711025,-105.024578,4,Morrison Road,3
1767150129,2025-12-31T03:02:09+00:00,40,115551383,13050,,Colorado Blvd & 14th Ave,39.737757,-104.94053,40,Colorado Boulevard,3
1767150129,2025-12-31T03:02:09+00:00,40,115551384,13085,,S Colorado Blvd & Amherst Ave,39.666045,-104.94048,40,Colorado Boulevard,3
1767150129,2025-12-31T03:02:09+00:00,40,115551426,34480,,40th & Colorado Station Gate D,39.77587,-104.943459,40,Colorado Boulevard,3
1767150129,2025-12-31T03:02:09+00:00,402L,115551540,24431,,S Quebec St & Lincoln Ave,39.542275,-104.912828,402L,Highlands Ranch Parkway,3
1767150129,2025-12-31T03:02:09+00:00,402L,115551561,24969,,Highlands Ranch Pkwy & Desert Willow Rd,39.542838,-105.009865,402L,Highlands Ranch Parkway,3
1767150129,2025-12-31T03:02:09+00:00,42,115551794,34714,,Orleans St & Maxwell Pl,39.796497,-104.736722,42,Montbello via Albrook/GVR,3
1767150129,2025-12-31T03:02:09+00:00,42,115551827,19661,,45th Ave & Ensenada St,39.776399,-104.760906,42,Montbello via Albrook/GVR,3
1767150129,2025-12-31T03:02:09+00:00,42,115551828,34976,,Central Park Blvd & 46th Pl,39.780564,-104.883015,42,Montbello via Albrook/GVR,3
1767150129,2025-12-31T03:02:09+00:00,43,115552150,34707,,31st Ave & Downing St,39.760679,-104.973084,43,Martin Luther King Blvd,3
1767150129,2025-12-31T03:02:09+00:00,43,115552151,34970,,11th St & Auraria Pkwy,39.7472,-105.004918,43,Martin Luther King Blvd,3
1767150129,2025-12-31T03:02:09+00:00,43,115552178,17703,,15th St & Stout St [ Y Stop ],39.745549,-104.994948,43,Martin Luther King Blvd,3
1767150129,2025-12-31T03:02:09+00:00,43,115552216,15249,,MLK Blvd & Pontiac St,39.76201,-104.905461,43,Martin Luther King Blvd,3
1767150129,2025-12-31T03:02:09+00:00,43,115552232,35474,,Larimer St & 12th St,39.74583,-105.002853,43,Martin Luther King Blvd,3
1767150129,2025-12-31T03:02:09+00:00,45,115552535,23699,,Chambers Rd & Green Valley Ranch Blvd,39.784676,-104.80949,45,Montbello via 51st/GVR,3
1767150129,2025-12-31T03:02:09+00:00,45,115552576,25506,,53rd Ave & 51st Pl,39.789073,-104.804094,45,Montbello via 51st/GVR,3
1767150129,2025-12-31T03:02:09+00:00,45,115552590,33482,,Dunkirk St & Robins Dr,39.797061,-104.762587,45,Montbello via 51st/GVR,3
1767150129,2025-12-31T03:02:09+00:00,48,115552870,11276,,48th Ave & Columbine St,39.783705,-104.956508,48,East 48th Avenue / Commerce City,3
1767150129,2025-12-31T03:02:09+00:00,48,115552876,35033,,Civic Center Station Gate 3,39.740952,-104.986429,48,East 48th Avenue / Commerce City,3
1767150129,2025-12-31T03:02:09+00:00,48,115552879,35030,,Civic Center Station (16th Drop-Off),39.741569,-104.987065,48,East 48th Avenue / Commerce City,3
1767150129,2025-12-31T03:02:09+00:00,48,115552895,19273,,52nd Ave & Vasquez Blvd,39.791033,-104.942643,48,East 48th Avenue / Commerce City,3
1767150129,2025-12-31T03:02:09+00:00,483,115552912,35359,,S Lewiston Way & S Jasper Way,39.602482,-104.805401,483,Parker Road - Lincoln Ave,3
1767150129,2025-12-31T03:02:09+00:00,483,115552927,25730,,10300 Block Park Meadows Dr,39.542253,-104.870826,483,Parker Road - Lincoln Ave,3
1767150129,2025-12-31T03:02:09+00:00,49,115553071,11490,,60th Ave & Glencoe St,39.805506,-104.926042,49,Denver/ Commerce City,3
1767150129,2025-12-31T03:02:09+00:00,49,115553106,13224,,Dahlia St & 60th Ave,39.805005,-104.93128,49,Denver/ Commerce City,3
1767150129,2025-12-31T03:02:09+00:00,51,115553262,11265,,W 48th Ave & Chase St,39.783748,-105.056967,51,Sheridan Blvd,3
1767150129,2025-12-31T03:02:09+00:00,51,115553290,16560,,S Sheridan Blvd & W Jewell Ave,39.681571,-105.053429,51,Sheridan Blvd,3
1767150129,2025-12-31T03:02:09+00:00,51,115553319,14205,,Harlan St & W 47th Ave,39.782333,-105.062758,51,Sheridan Blvd,3
1767150129,2025-12-31T03:02:09+00:00,520,115553520,26012,,Egbert St & S 4th Ave,39.98361,-104.818886,520,Brighton,3
1767150129,2025-12-31T03:02:09+00:00,520,115553529,20041,,Bridge St & N 8th Ave,39.98685,-104.812176,520,Brighton,3
1767150129,2025-12-31T03:02:09+00:00,6,115553726,18619,,Hoffman Blvd & Tucson St,39.731321,-104.837436,6,East 6th Avenue,3
1767150129,2025-12-31T03:02:09+00:00,6,115553732,34970,,11th St & Auraria Pkwy,39.7472,-105.004918,6,East 6th Avenue,3
1767150129,2025-12-31T03:02:09+00:00,6,115553735,11602,,6th Ave & Gaylord St,39.725525,-104.962304,6,East 6th Avenue,3
1767150129,2025-12-31T03:02:09+00:00,6,115553760,35474,,Larimer St & 12th St,39.74583,-105.002853,6,East 6th Avenue,3
1767150129,2025-12-31T03:02:09+00:00,6,115553766,11534,,6th Ave & Dayton St,39.725668,-104.875794,6,East 6th Avenue,3
1767150129,2025-12-31T03:02:09+00:00,6,115553775,17704,,15th St & Champa St [ Z Stop ],39.745953,-104.995464,6,East 6th Avenue,3
1767150129,2025-12-31T03:02:09+00:00,65,115553907,15551,,S Monaco Pkwy & Mansfield Ave,39.646008,-104.91267,65,Monaco Parkway,3
1767150129,2025-12-31T03:02:09+00:00,65,115553947,15505,,Monaco Pkwy & 26th Ave,39.754319,-104.912898,65,Monaco Parkway,3
1767150129,2025-12-31T03:02:09+00:00,66,115554035,20424,,W Alamo Ave & S Prince St Gate G,39.612585,-105.015254,66,Arapahoe Road,3
1767150129,2025-12-31T03:02:09+00:00,7,115554142,17169,,Washington St & 47th Ave,39.782115,-104.978489,7,North Washington,3
1767150129,2025-12-31T03:02:09+00:00,7,115554143,34787,,38th St & Wynkoop St,39.772227,-104.974334,7,North Washington,3
1767150129,2025-12-31T03:02:09+00:00,7,115554144,17224,,Washington St & Muriel Dr,39.897617,-104.977532,7,North Washington,3
1767150129,2025-12-31T03:02:09+00:00,7,115554182,23700,,Northglenn & 112th Station Gate A,39.901829,-104.959744,7,North Washington,3
1767150129,2025-12-31T03:02:09+00:00,7,115554183,17184,,6000 Block Washington St,39.804701,-104.978155,7,North Washington,3
