feed_timestamp,iso_time_utc,route_id,trip_id,delay_seconds
1767148089,2025-12-31T02:28:09+00:00,12,115544499,
1767148089,2025-12-31T02:28:09+00:00,12,115544500,
1767148089,2025-12-31T02:28:09+00:00,12,115544562,
1767148089,2025-12-31T02:28:09+00:00,12,115544563,
1767148089,2025-12-31T02:28:09+00:00,120L,115544753,
1767148089,2025-12-31T02:28:09+00:00,120X,115544853,
1767148089,2025-12-31T02:28:09+00:00,121,115545131,
1767148089,2025-12-31T02:28:09+00:00,121,115545132,
1767148089,2025-12-31T02:28:09+00:00,121,115545209,
1767148089,2025-12-31T02:28:09+00:00,121,115545225,
1767148089,2025-12-31T02:28:09+00:00,121,115545236,
1767148089,2025-12-31T02:28:09+00:00,130,115545395,
1767148089,2025-12-31T02:28:09+00:00,130,115545440,
1767148089,2025-12-31T02:28:09+00:00,133,115545616,
1767148089,2025-12-31T02:28:09+00:00,133,115545636,
1767148089,2025-12-31T02:28:09+00:00,133,115545654,
1767148089,2025-12-31T02:28:09+00:00,135,115545760,
1767148089,2025-12-31T02:28:09+00:00,139,115545859,
1767148089,2025-12-31T02:28:09+00:00,14,115545989,
1767148089,2025-12-31T02:28:09+00:00,14,115546009,
1767148089,2025-12-31T02:28:09+00:00,15,115546376,
1767148089,2025-12-31T02:28:09+00:00,15,115546385,
1767148089,2025-12-31T02:28:09+00:00,15,115546401,
1767148089,2025-12-31T02:28:09+00:00,15,115546402,
1767148089,2025-12-31T02:28:09+00:00,15,115546403,
1767148089,2025-12-31T02:28:09+00:00,15,115546404,
1767148089,2025-12-31T02:28:09+00:00,15,115546418,
1767148089,2025-12-31T02:28:09+00:00,15,115546423,
1767148089,2025-12-31T02:28:09+00:00,15,115546476,
1767148089,2025-12-31T02:28:09+00:00,15,115546477,
1767148089,2025-12-31T02:28:09+00:00,15,115546494,
1767148089,2025-12-31T02:28:09+00:00,15,115546510,
1767148089,2025-12-31T02:28:09+00:00,15,115546531,
1767148089,2025-12-31T02:28:09+00:00,15,115546543,
1767148089,2025-12-31T02:28:09+00:00,15,115546544,
1767148089,2025-12-31T02:28:09+00:00,153,115546748,
1767148089,2025-12-31T02:28:09+00:00,153,115546758,
1767148089,2025-12-31T02:28:09+00:00,153,115546822,
1767148089,2025-12-31T02:28:09+00:00,153,115546823,
1767148089,2025-12-31T02:28:09+00:00,153,115546834,
1767148089,2025-12-31T02:28:09+00:00,153,115546835,
1767148089,2025-12-31T02:28:09+00:00,15L,115547093,
1767148089,2025-12-31T02:28:09+00:00,15L,115547094,
1767148089,2025-12-31T02:28:09+00:00,15L,115547113,
1767148089,2025-12-31T02:28:09+00:00,15L,115547149,
1767148089,2025-12-31T02:28:09+00:00,15L,115547153,
1767148089,2025-12-31T02:28:09+00:00,15L,115547166,
1767148089,2025-12-31T02:28:09+00:00,15L,115547178,
1767148089,2025-12-31T02:28:09+00:00,15L,115547196,
1767148089,2025-12-31T02:28:09+00:00,15L,115547202,
1767148089,2025-12-31T02:28:09+00:00,15L,115547220,
1767148089,2025-12-31T02:28:09+00:00,15L,115547222,
1767148089,2025-12-31T02:28:09+00:00,15L,115547223,
1767148089,2025-12-31T02:28:09+00:00,15L,115547263,
1767148089,2025-12-31T02:28:09+00:00,16,115547624,
1767148089,2025-12-31T02:28:09+00:00,16,115547643,
1767148089,2025-12-31T02:28:09+00:00,16,115547644,
1767148089,2025-12-31T02:28:09+00:00,16,115547703,
1767148089,2025-12-31T02:28:09+00:00,16,115547704,
1767148089,2025-12-31T02:28:09+00:00,169,115547828,
1767148089,2025-12-31T02:28:09+00:00,169,115547834,
1767148089,2025-12-31T02:28:09+00:00,17,115548019,
1767148089,2025-12-31T02:28:09+00:00,17,115548020,
1767148089,2025-12-31T02:28:09+00:00,17,115548127,
1767148089,2025-12-31T02:28:09+00:00,17,115548128,
1767148089,2025-12-31T02:28:09+00:00,19,115548210,
1767148089,2025-12-31T02:28:09+00:00,19,115548225,
1767148089,2025-12-31T02:28:09+00:00,19,115548271,
1767148089,2025-12-31T02:28:09+00:00,20,115548348,
1767148089,2025-12-31T02:28:09+00:00,20,115548389,
1767148089,2025-12-31T02:28:09+00:00,228A,115549224,
